"BehaviorSpace results (NetLogo 6.0.2)"
"CapeTownABM.nlogo"
"scenario 2 price elasticity"
"04/02/2019 18:05:56:204 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","28","-28","0"
"[run number]","water-price-elasticity","Irrigation-Efficiency","Scenario-1?","Kc","share-other-crops-irrigation","water-price","[step]","reduction-this-month","energy-output-this-month","water-price-this-month","ag-allocation-this-month","mu-allocation-this-month","total-allocation-this-month","V-display","population"
"7","-0.7","0.7","false","0.2","0.57","5.2","82","0","180","5.2","5602.135897708599","27847.67020399252","33449.80610170112","921000","4.0647599188428725"
"8","-0.8","0.7","false","0.2","0.57","5.2","84","0","180","5.2","29114.683274870396","33770.025405746586","62884.70868061698","797251.7552427782","4.097277998193616"
"7","-0.7","0.7","false","0.2","0.57","5.2","83","0","180","5.2","11867.543951528398","29632.09980836454","41499.64375989293","909243.042762564","4.0647599188428725"
"8","-0.8","0.7","false","0.2","0.57","5.2","85","0","180","5.2","37835.05839723699","34929.29493460058","72764.35333183757","662381.3378815444","4.097277998193616"
"7","-0.7","0.7","false","0.2","0.57","5.2","84","0","180","5.2","29114.683274870396","33770.025405746586","62884.70868061698","797251.7552427782","4.097277998193616"
"8","-0.8","0.7","false","0.2","0.57","5.2","86","0.23923267679431803","180","6.755012399163068","23772.762001871375","26033.81219664292","49806.574198514296","503464.63121786923","4.097277998193616"
"8","-0.8","0.7","false","0.2","0.57","5.2","87","0.3333257943214817","180","7.366617663089631","17073.196113578426","23371.137991637115","40444.334105215545","396415.48282084067","4.097277998193616"
"7","-0.7","0.7","false","0.2","0.57","5.2","85","0","180","5.2","37835.05839723699","34929.29493460058","72764.35333183757","662381.3378815444","4.097277998193616"
"7","-0.7","0.7","false","0.2","0.57","5.2","86","0.23923267679431803","180","6.977157027614934","23772.762001871375","26033.81219664292","49806.574198514296","503464.63121786923","4.097277998193616"
"8","-0.8","0.7","false","0.2","0.57","5.2","88","0.40310816249561854","180","7.820203056221521","8042.748601647492","17975.393679344248","26018.142280991742","343752.81461040955","4.097277998193616"
"7","-0.7","0.7","false","0.2","0.57","5.2","87","0.3333257943214817","180","7.6761344721024365","17073.196113578426","23371.137991637115","40444.334105215545","396415.48282084067","4.097277998193616"
"8","-0.8","0.7","false","0.2","0.57","5.2","89","0.43201520435621044","180","8.008098828315369","2430.61227152742","15655.017936924129","18085.63020845155","331800.530048426","4.097277998193616"
"7","-0.7","0.7","false","0.2","0.57","5.2","88","0.40310816249561854","180","8.19451777853888","8042.748601647492","17975.393679344248","26018.142280991742","343752.81461040955","4.097277998193616"
"8","-0.8","0.7","false","0.2","0.57","5.2","90","0.45170917768456975","180","8.136109654949703","328.15205715578503","13613.789532680055","13941.94158983584","385252.26963152294","4.097277998193616"
"7","-0.7","0.7","false","0.2","0.57","5.2","89","0.43201520435621044","180","8.409255803788993","2430.61227152742","15655.017936924129","18085.63020845155","331800.530048426","4.097277998193616"
"8","-0.8","0.7","false","0.2","0.57","5.2","91","0.28350196844376097","180","7.042762794884446","417.7971671807585","17746.25584558648","18164.053012767235","570502.3864518513","4.097277998193616"
"7","-0.7","0.7","false","0.2","0.57","5.2","90","0.45170917768456975","180","8.55555389137109","328.15205715578503","13613.789532680055","13941.94158983584","385252.26963152294","4.097277998193616"
"8","-0.8","0.7","false","0.2","0.57","5.2","92","0","180","5.2","583.1099999999999","25022.07673496841","25605.18673496841","784506.2804263169","4.097277998193616"
"7","-0.7","0.7","false","0.2","0.57","5.2","91","0.28350196844376097","180","7.3060146227250815","417.7971671807585","17746.25584558648","18164.053012767235","570502.3864518513","4.097277998193616"
"2","-0.2","0.7","false","0.2","0.57","5.2","1","0","180","5.2","31116.816996399997","33034.375","64151.1919964","829442","3.875"
"7","-0.7","0.7","false","0.2","0.57","5.2","92","0","180","5.2","583.1099999999999","25022.07673496841","25605.18673496841","784506.2804263169","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","108","0.26506941426859254","180","7.902668537640551","20032.013173006097","25217.31093640691","45249.324109413006","580547.0247744465","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","93","0","180","5.2","598.5","24829.504669053313","25428.004669053313","890907.90695638","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","109","0.3062328541251369","180","8.322374198922965","24136.673178321325","24622.072909290608","48758.74608761193","507034.3765556205","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","94","0","180","5.2","5218.171022528599","28070.451565624462","33288.62258815306","921000","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","110","0.3316187525162668","180","8.581210809969779","17901.958631175607","22438.368263789685","40340.32689496529","442324.88438039663","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","95","0","180","5.2","11323.0003111724","29869.15660683146","41192.156918003864","898613.652441967","4.097277998193616"
"5","-0.51","0.7","false","0.2","0.57","5.2","111","0.3434100288329268","180","8.70143558810043","4041.382848440878","23387.37701368175","27428.759862122628","390419.230590466","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","96","0","180","5.2","27198.956078648796","34040.18560899256","61239.14168764136","793010.3386059592","4.130056222179165"
"5","-0.51","0.7","false","0.2","0.57","5.2","112","0.39439509546245977","180","9.221283326283903","1863.8319645754414","18530.75945511608","20394.591419691522","348770.7108662207","4.163096671956598"
"5","-0.51","0.7","false","0.2","0.57","5.2","113","0.34520337259377143","180","8.719720661740414","1761.8696587231052","18337.67862926375","20099.548287986858","382513.5280268377","4.163096671956598"
"5","-0.51","0.7","false","0.2","0.57","5.2","114","0.13975074162800927","180","6.624909522481663","0","21702.682996964293","21702.682996964293","604447.431450864","4.163096671956598"
"5","-0.51","0.7","false","0.2","0.57","5.2","115","0","180","5.2","0","25165.919381977637","25165.919381977637","850648.0654569353","4.163096671956598"
"5","-0.51","0.7","false","0.2","0.57","5.2","116","0","180","5.2","0","25424.031375638944","25424.031375638944","921000","4.163096671956598"
"5","-0.51","0.7","false","0.2","0.57","5.2","117","0","180","5.2","0","25228.365832056985","25228.365832056985","921000","4.163096671956598"
"5","-0.51","0.7","false","0.2","0.57","5.2","118","0","180","5.2","2381.7966144769994","28521.375299574654","30903.171914051654","921000","4.163096671956598"
"5","-0.51","0.7","false","0.2","0.57","5.2","119","0","180","5.2","11929.105120935998","30348.9747385636","42278.0798594996","921000","4.163096671956598"
"3","-0.3","0.7","false","0.2","0.57","5.2","80","0","180","5.2","565.4399999999999","24823.48882437342","25388.92882437342","828151.0028310886","4.0647599188428725"
"3","-0.3","0.7","false","0.2","0.57","5.2","81","0","180","5.2","564.3","24632.445108187807","25196.745108187806","921000","4.0647599188428725"
"3","-0.3","0.7","false","0.2","0.57","5.2","82","0","180","5.2","5602.135897708599","27847.67020399252","33449.80610170112","921000","4.0647599188428725"
"3","-0.3","0.7","false","0.2","0.57","5.2","83","0","180","5.2","11867.543951528398","29632.09980836454","41499.64375989293","909243.042762564","4.0647599188428725"
"3","-0.3","0.7","false","0.2","0.57","5.2","84","0","180","5.2","29114.683274870396","33770.025405746586","62884.70868061698","797251.7552427782","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","85","0","180","5.2","37835.05839723699","34929.29493460058","72764.35333183757","662381.3378815444","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","86","0.23923267679431803","180","9.346699731101513","23772.762001871375","26033.81219664292","49806.574198514296","503464.63121786923","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","87","0.3333257943214817","180","10.97764710157235","17073.196113578426","23371.137991637115","40444.334105215545","396415.48282084067","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","88","0.40310816249561854","180","12.187208149924055","8042.748601647492","17975.393679344248","26018.142280991742","343752.81461040955","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","89","0.43201520435621044","180","12.688263542174315","2430.61227152742","15655.017936924129","18085.63020845155","331800.530048426","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","90","0.45170917768456975","180","13.029625746532542","328.15205715578503","13613.789532680055","13941.94158983584","385252.26963152294","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","91","0.28350196844376097","180","10.114034119691858","417.7971671807585","17746.25584558648","18164.053012767235","570502.3864518513","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","92","0","180","5.2","583.1099999999999","25022.07673496841","25605.18673496841","784506.2804263169","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","93","0","180","5.2","598.5","24829.504669053313","25428.004669053313","890907.90695638","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","94","0","180","5.2","5218.171022528599","28070.451565624462","33288.62258815306","921000","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","95","0","180","5.2","11323.0003111724","29869.15660683146","41192.156918003864","898613.652441967","4.097277998193616"
"8","-0.8","0.7","false","0.2","0.57","5.2","93","0","180","5.2","598.5","24829.504669053313","25428.004669053313","890907.90695638","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","96","0","180","5.2","27198.956078648796","34040.18560899256","61239.14168764136","793010.3386059592","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","97","0.10090856094307021","180","6.949081723013217","31716.47379383408","31655.86708837791","63372.34088221199","657094.0552306764","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","94","0","180","5.2","5218.171022528599","28070.451565624462","33288.62258815306","921000","4.097277998193616"
"2","-0.2","0.7","false","0.2","0.57","5.2","2","0","180","5.2","24109.030197839995","31248","55357.030197839995","692659.6160072","3.875"
"3","-0.3","0.7","false","0.2","0.57","5.2","98","0.20333924995576014","180","8.724546999233176","22380.015905544275","26532.605737500977","48912.62164304525","527218.3734662523","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","95","0","180","5.2","11323.0003111724","29869.15660683146","41192.156918003864","898613.652441967","4.097277998193616"
"3","-0.3","0.7","false","0.2","0.57","5.2","99","0.2829460161630868","180","10.104397613493504","16792.746932913753","25338.365277448716","42131.112210362466","426372.1301801619","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","96","0","180","5.2","27198.956078648796","34040.18560899256","61239.14168764136","793010.3386059592","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","100","0.4077684975319058","180","12.267987290553034","7281.423321602427","17977.72810278068","25259.151424383104","341068.905759437","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","97","0.10090856094307021","180","5.855905646129957","31716.47379383408","31655.86708837791","63372.34088221199","657094.0552306764","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","101","0.5120960147650633","180","14.07633092259443","2027.6892033068766","13555.381877336493","15583.071080643369","285019.6029106708","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","97","0.10090856094307021","180","5.949606452719951","31716.47379383408","31655.86708837791","63372.34088221199","657094.0552306764","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","98","0.20333924995576014","180","6.521705124712441","22380.015905544275","26532.605737500977","48912.62164304525","527218.3734662523","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","102","0.572622508654641","180","15.125456816680444","226.55280816217476","10696.463988142345","10923.016796304519","300293.460749384","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","99","0.2829460161630868","180","7.039149105060064","16792.746932913753","25338.365277448716","42131.112210362466","426372.1301801619","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","98","0.20333924995576014","180","6.710520142528504","22380.015905544275","26532.605737500977","48912.62164304525","527218.3734662523","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","103","0.5180978392409008","180","14.180362546842282","255.45633541839845","12031.260840936822","12286.717176355221","383708.427156775","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","100","0.4077684975319058","180","7.850495233957387","7281.423321602427","17977.72810278068","25259.151424383104","341068.905759437","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","99","0.2829460161630868","180","7.301884691497216","16792.746932913753","25338.365277448716","42131.112210362466","426372.1301801619","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","104","0.42521626042530847","180","12.570415180705346","304.69286034854395","14497.34110035123","14802.033960699773","490594.99280406453","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","101","0.5120960147650633","180","8.528624095972912","2027.6892033068766","13555.381877336493","15583.071080643369","285019.6029106708","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","100","0.4077684975319058","180","8.229137410237016","7281.423321602427","17977.72810278068","25259.151424383104","341068.905759437","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","105","0.3199657958740292","180","10.74607379514984","360.4861316071771","17019.99174603344","17380.477877640616","595273.9248826649","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","102","0.572622508654641","180","8.922046306255167","226.55280816217476","10696.463988142345","10923.016796304519","300293.460749384","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","106","0.25307176226378225","180","9.586577212572227","3831.738892333853","21134.345823734708","24966.08471606856","647899.9691273837","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","103","0.5180978392409008","180","8.567635955065855","255.45633541839845","12031.260840936822","12286.717176355221","383708.427156775","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","107","0.25708801431940587","180","9.656192248203036","8031.711779451097","22367.67568094888","30399.387460399976","630087.7996952465","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","104","0.42521626042530847","180","7.963905692764505","304.69286034854395","14497.34110035123","14802.033960699773","490594.99280406453","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","108","0.26506941426859254","180","9.794536513988938","20032.013173006097","25217.31093640691","45249.324109413006","580547.0247744465","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","105","0.3199657958740292","180","7.27977767318119","360.4861316071771","17019.99174603344","17380.477877640616","595273.9248826649","4.130056222179165"
"8","-0.8","0.7","false","0.2","0.57","5.2","106","0.25307176226378225","180","6.844966454714585","3831.738892333853","21134.345823734708","24966.08471606856","647899.9691273837","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","109","0.3062328541251369","180","10.50803613816904","24136.673178321325","24622.072909290608","48758.74608761193","507034.3765556205","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","107","0.25708801431940587","180","6.871072093076139","8031.711779451097","22367.67568094888","30399.387460399976","630087.7996952465","4.130056222179165"
"3","-0.3","0.7","false","0.2","0.57","5.2","110","0.3316187525162668","180","10.948058376948627","17901.958631175607","22438.368263789685","40340.32689496529","442324.88438039663","4.163096671956598"
"3","-0.3","0.7","false","0.2","0.57","5.2","111","0.3434100288329268","180","11.152440499770732","4041.382848440878","23387.37701368175","27428.759862122628","390419.230590466","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","108","0.26506941426859254","180","6.922951192745852","20032.013173006097","25217.31093640691","45249.324109413006","580547.0247744465","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","109","0.3062328541251369","180","7.19051355181339","24136.673178321325","24622.072909290608","48758.74608761193","507034.3765556205","4.163096671956598"
"3","-0.3","0.7","false","0.2","0.57","5.2","112","0.39439509546245977","180","12.036181654682636","1863.8319645754414","18530.75945511608","20394.591419691522","348770.7108662207","4.163096671956598"
"3","-0.3","0.7","false","0.2","0.57","5.2","113","0.34520337259377143","180","11.183525124958706","1761.8696587231052","18337.67862926375","20099.548287986858","382513.5280268377","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","110","0.3316187525162668","180","7.3555218913557345","17901.958631175607","22438.368263789685","40340.32689496529","442324.88438039663","4.163096671956598"
"3","-0.3","0.7","false","0.2","0.57","5.2","114","0.13975074162800927","180","7.6223461882188275","0","21702.682996964293","21702.682996964293","604447.431450864","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","111","0.3434100288329268","180","7.432165187414025","4041.382848440878","23387.37701368175","27428.759862122628","390419.230590466","4.163096671956598"
"3","-0.3","0.7","false","0.2","0.57","5.2","115","0","180","5.2","0","25165.919381977637","25165.919381977637","850648.0654569353","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","112","0.39439509546245977","180","7.7635681205059885","1863.8319645754414","18530.75945511608","20394.591419691522","348770.7108662207","4.163096671956598"
"3","-0.3","0.7","false","0.2","0.57","5.2","116","0","180","5.2","0","25424.031375638944","25424.031375638944","921000","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","113","0.34520337259377143","180","7.443821921859515","1761.8696587231052","18337.67862926375","20099.548287986858","382513.5280268377","4.163096671956598"
"3","-0.3","0.7","false","0.2","0.57","5.2","117","0","180","5.2","0","25228.365832056985","25228.365832056985","921000","4.163096671956598"
"3","-0.3","0.7","false","0.2","0.57","5.2","118","0","180","5.2","2381.7966144769994","28521.375299574654","30903.171914051654","921000","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","114","0.13975074162800927","180","6.10837982058206","0","21702.682996964293","21702.682996964293","604447.431450864","4.163096671956598"
"3","-0.3","0.7","false","0.2","0.57","5.2","119","0","180","5.2","11929.105120935998","30348.9747385636","42278.0798594996","921000","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","115","0","180","5.2","0","25165.919381977637","25165.919381977637","850648.0654569353","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","116","0","180","5.2","0","25424.031375638944","25424.031375638944","921000","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","117","0","180","5.2","0","25228.365832056985","25228.365832056985","921000","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","118","0","180","5.2","2381.7966144769994","28521.375299574654","30903.171914051654","921000","4.163096671956598"
"8","-0.8","0.7","false","0.2","0.57","5.2","119","0","180","5.2","11929.105120935998","30348.9747385636","42278.0798594996","921000","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","101","0.5120960147650633","180","9.004141823969043","2027.6892033068766","13555.381877336493","15583.071080643369","285019.6029106708","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","102","0.572622508654641","180","9.453767207148761","226.55280816217476","10696.463988142345","10923.016796304519","300293.460749384","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","103","0.5180978392409008","180","9.04872680578955","255.45633541839845","12031.260840936822","12286.717176355221","383708.427156775","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","104","0.42521626042530847","180","8.358749363159435","304.69286034854395","14497.34110035123","14802.033960699773","490594.99280406453","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","105","0.3199657958740292","180","7.576888769349932","360.4861316071771","17019.99174603344","17380.477877640616","595273.9248826649","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","106","0.25307176226378225","180","7.0799616625309545","3831.738892333853","21134.345823734708","24966.08471606856","647899.9691273837","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","107","0.25708801431940587","180","7.1097966778013015","8031.711779451097","22367.67568094888","30399.387460399976","630087.7996952465","4.130056222179165"
"7","-0.7","0.7","false","0.2","0.57","5.2","108","0.26506941426859254","180","7.16908707742383","20032.013173006097","25217.31093640691","45249.324109413006","580547.0247744465","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","109","0.3062328541251369","180","7.474872630643874","24136.673178321325","24622.072909290608","48758.74608761193","507034.3765556205","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","110","0.3316187525162668","180","7.66345359012084","17901.958631175607","22438.368263789685","40340.32689496529","442324.88438039663","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","111","0.3434100288329268","180","7.751045928473172","4041.382848440878","23387.37701368175","27428.759862122628","390419.230590466","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","112","0.39439509546245977","180","8.12979213772113","1863.8319645754414","18530.75945511608","20394.591419691522","348770.7108662207","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","113","0.34520337259377143","180","7.764367910696588","1761.8696587231052","18337.67862926375","20099.548287986858","382513.5280268377","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","114","0.13975074162800927","180","6.238148366379498","0","21702.682996964293","21702.682996964293","604447.431450864","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","115","0","180","5.2","0","25165.919381977637","25165.919381977637","850648.0654569353","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","116","0","180","5.2","0","25424.031375638944","25424.031375638944","921000","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","117","0","180","5.2","0","25228.365832056985","25228.365832056985","921000","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","118","0","180","5.2","2381.7966144769994","28521.375299574654","30903.171914051654","921000","4.163096671956598"
"7","-0.7","0.7","false","0.2","0.57","5.2","119","0","180","5.2","11929.105120935998","30348.9747385636","42278.0798594996","921000","4.163096671956598"
"2","-0.2","0.7","false","0.2","0.57","5.2","3","0","180","5.2","19779.77679856","33154.5","52934.27679856","561985.5556115201","3.875"
"2","-0.2","0.7","false","0.2","0.57","5.2","4","0","180","5.2","10345.603399279998","28481.25","38826.85339928","459226.0020144001","3.875"
"2","-0.2","0.7","false","0.2","0.57","5.2","5","0","180","5.2","3175.1075206193996","26067.125","29242.2325206194","431086.2952158401","3.875"
"2","-0.2","0.7","false","0.2","0.57","5.2","6","0","180","5.2","393.29999999999995","23482.5","23875.8","611223.8301746013","3.875"
"2","-0.2","0.7","false","0.2","0.57","5.2","7","0","180","5.2","406.40999999999997","23424.375","23830.785","889328.2301746012","3.875"
"2","-0.2","0.7","false","0.2","0.57","5.2","8","0","180","5.2","406.40999999999997","23664.625","24071.035","921000","3.875"
"2","-0.2","0.7","false","0.2","0.57","5.2","9","0","180","5.2","393.29999999999995","23482.5","23875.8","921000","3.875"
"2","-0.2","0.7","false","0.2","0.57","5.2","10","0","180","5.2","4164.6394515348","26547.625","30712.2644515348","921000","3.875"
"2","-0.2","0.7","false","0.2","0.57","5.2","11","0","180","5.2","7559.133181347199","28248.75","35807.8831813472","921000","3.875"
"2","-0.2","0.7","false","0.2","0.57","5.2","12","0","180","5.2","21875.900839019996","32193.5","54069.400839019996","921000","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","13","0","180","5.2","30147.950242684994","33298.65","63446.600242684995","884288.8932307966","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","14","0","180","5.2","23570.607563991594","31497.984","55068.59156399159","731979.6927454267","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","15","0","180","5.2","19328.750498545196","33419.736000000004","52748.4864985452","616631.5096174434","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","16","0","180","5.2","10121.2724933596","28709.100000000002","38830.3724933596","558791.5366203531","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","17","0","180","5.2","2598.6149490023995","26275.662","28874.2769490024","574779.7916336339","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","18","0","180","5.2","393.29999999999995","23670.36","24063.66","680806.2377356291","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","19","0","180","5.2","388.73999999999995","23611.77","24000.510000000002","804263.917735629","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","20","0","180","5.2","388.73999999999995","23853.942","24242.682","870222.897735629","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","21","0","180","5.2","393.29999999999995","23670.36","24063.66","912870.5337356289","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","22","0","180","5.2","4378.709253966999","26760.006","31138.715253967","921000","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","23","0","180","5.2","11227.666769201998","28474.74","39702.406769202","921000","3.906"
"2","-0.2","0.7","false","0.2","0.57","5.2","24","0","180","5.2","28169.8637844032","32451.048000000003","60620.9117844032","883864.969689291","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","25","0","180","5.2","36634.807000732995","33565.0392","70199.846200733","753042.1461204845","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","26","0","180","5.2","29386.273818245398","31749.967872","61136.2416902454","597768.4537190185","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","27","0.22256955476592455","180","10.986808423914038","19127.27112834356","26189.372399989945","45316.6435283335","462272.97033852764","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","28","0.3453227881594635","180","14.178392492146052","8463.38297992682","18945.555090790756","27408.938070717577","377031.6832818606","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","29","0.37156501619742577","180","14.860690421133071","2230.5214104362667","16644.64558515889","18875.16699559516","367113.8071404255","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","30","0.2942944885046255","180","12.851656701120262","398.2296201368398","16837.937939168292","17236.167559305133","495858.4731492352","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","31","0.10873275196056531","180","8.027051550974697","503.9581527314179","21212.752447394003","21716.71060012542","709660.138030625","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","32","0","180","5.2","565.4399999999999","24044.773536","24610.213536","853905.7168303742","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","33","0","180","5.2","564.3","23859.72288","24424.02288","921000","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","34","0","180","5.2","5431.6949628396","26974.086048","32405.7810108396","921000","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","35","0","180","5.2","10270.146764517998","28702.537920000002","38972.684684518","921000","3.9372480000000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","36","0","180","5.2","25150.824024554397","32710.656384","57861.4804085544","901301.312607659","3.9687459840000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","37","0","180","5.2","32619.695744893994","33833.559513600005","66453.255258494","781474.3517905502","3.9687459840000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","38","0","180","5.2","26141.865509078394","33146.966458368006","59288.8319674464","626350.841273562","3.9687459840000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","39","0.18655944236550903","180","10.050545501503235","17167.238275683307","27621.6680248389","44788.906300522205","483685.1773386693","3.9687459840000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","40","0.28464142637206313","180","12.600677085673642","7902.196924733617","20867.212026612946","28769.408951346562","411978.3647376249","3.9687459840000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","41","0.2952608149577107","180","12.876781188900479","2809.5147501432457","18814.953561587834","21624.468311731078","411688.5468349317","3.9687459840000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","42","0.3399633409273317","180","14.039046864110624","293.4522986237083","15874.278110323823","16167.730408947531","463769.6102114696","3.9687459840000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","43","0.15607290215330993","180","9.25789545598606","372.8047954737753","20246.71363482351","20619.518430297285","671966.1493935745","3.9687459840000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","44","0","180","5.2","441.74999999999994","24237.131724288003","24678.881724288003","921000","3.9687459840000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","45","0","180","5.2","444.59999999999997","24050.60066304","24495.20066304","921000","3.9687459840000003"
"2","-0.2","0.7","false","0.2","0.57","5.2","46","0","180","5.2","3856.9074943234","27189.878736384002","31046.786230707403","921000","3.9687459840000003"
