"","run","Irrigation.Efficiency","Scenario.1","water.price.elasticity","share.other.crops.irrigation","water.price","Kc","tick","reduction.this.month","energy.output.this.month","water.price.this.month","ag.allocation.this.month","mu.allocation.this.month","total.allocation.this.month","V.display","population"
"1609",14,0.7,TRUE,-0.3,0.59,5.2,0.2,48,0,180,0,26705.8881789296,32972.341635072,59678.2298140016,921000,4.000495951872
"1610",14,0.7,TRUE,-0.3,0.59,5.2,0.2,49,0,180,0,34657.532806888,34104.2279897088,68761.7607965968,921000,4.000495951872
"1611",14,0.7,TRUE,-0.3,0.59,5.2,0.2,50,0,180,0,27520.5745758916,32259.9993558958,59780.5739317874,845205.458934657,4.000495951872
"1612",14,0.7,TRUE,-0.3,0.59,5.2,0.2,51,0,180,0,22922.8674210368,34228.2433642168,57151.1107852536,720189.311071082,4.000495951872
"1613",14,0.7,TRUE,-0.3,0.59,5.2,0.2,52,0,180,0,12032.1627146612,29403.6452462592,41435.8079609204,633677.089500575,4.000495951872
"1614",14,0.7,TRUE,-0.3,0.59,5.2,0.2,53,0,180,0,4069.1019111824,26911.3362682429,30980.4381794253,611692.473578735,4.000495951872
"1615",14,0.7,TRUE,-0.3,0.59,5.2,0.2,54,0,180,0,513.3,24243.0054683443,24756.3054683443,732781.597219884,4.000495951872
"1616",14,0.7,TRUE,-0.3,0.59,5.2,0.2,55,0,180,0,512.12,24182.9980290662,24695.1180290662,921000,4.000495951872
"1617",14,0.7,TRUE,-0.3,0.59,5.2,0.2,56,0,180,0,512.12,24431.0287780823,24943.1487780823,921000,4.000495951872
"1618",14,0.7,TRUE,-0.3,0.59,5.2,0.2,57,0,180,0,513.3,24243.0054683443,24756.3054683443,921000,4.000495951872
"1619",14,0.7,TRUE,-0.3,0.59,5.2,0.2,58,0,180,0,3858.7411592664,27407.3977662751,31266.1389255415,921000,4.000495951872
"1620",14,0.7,TRUE,-0.3,0.59,5.2,0.2,59,0,180,0,6679.556364732,29163.6154891469,35843.1718538789,921000,4.000495951872
"1621",14,0.7,TRUE,-0.3,0.59,5.2,0.2,60,0,180,0,24846.0648063648,33236.1203681526,58082.1851745174,921000,4.03249991948698
"1622",14,0.7,TRUE,-0.3,0.59,5.2,0.2,61,0,180,0,32855.374549096,34377.0618136265,67232.4363627225,921000,4.03249991948698
"1623",14,0.7,TRUE,-0.3,0.59,5.2,0.2,62,0,180,0,26242.3595241066,32518.079350743,58760.4388748496,921000,4.03249991948698
"1624",14,0.7,TRUE,-0.3,0.59,5.2,0.2,63,0,180,0,21740.7257683556,34502.0693111306,56242.7950794862,886375.09934919,4.03249991948698
"1625",14,0.7,TRUE,-0.3,0.59,5.2,0.2,64,0,180,0,11410.4396960186,29638.8744082293,41049.3141042479,784207.509190218,4.03249991948698
"1626",14,0.7,TRUE,-0.3,0.59,5.2,0.2,65,0,180,0,3494.476940251,27126.6269583889,30621.1038986399,766538.880981722,4.03249991948698
"1627",14,0.7,TRUE,-0.3,0.59,5.2,0.2,66,0,180,0,477.9,24436.9495120911,24914.8495120911,921000,4.03249991948698
"1628",14,0.7,TRUE,-0.3,0.59,5.2,0.2,67,0,180,0,475.54,24376.4620132988,24852.0020132988,921000,4.03249991948698
"1629",14,0.7,TRUE,-0.3,0.59,5.2,0.2,68,0,180,0,475.54,24626.477008307,25102.017008307,921000,4.03249991948698
"1630",14,0.7,TRUE,-0.3,0.59,5.2,0.2,69,0,180,0,477.9,24436.9495120911,24914.8495120911,921000,4.03249991948698
"1631",14,0.7,TRUE,-0.3,0.59,5.2,0.2,70,0,180,0,5017.2260998632,27626.6569484053,32643.8830482685,921000,4.03249991948698
"1632",14,0.7,TRUE,-0.3,0.59,5.2,0.2,71,0,180,0,11697.251310794,29396.9244130601,41094.1757238541,921000,4.03249991948698
"1633",14,0.7,TRUE,-0.3,0.59,5.2,0.2,72,0,180,0,28910.0387174936,33502.0093310978,62412.0480485914,921000,4.06475991884287
"1634",14,0.7,TRUE,-0.3,0.59,5.2,0.2,73,0,180,0,37502.735268472,34652.0783081355,72154.8135766075,921000,4.06475991884287
"1635",14,0.7,TRUE,-0.3,0.59,5.2,0.2,74,0,180,0,30201.8660901272,32778.2239855489,62980.0900756761,811422.396298224,4.06475991884287
"1636",14,0.7,TRUE,-0.3,0.59,5.2,0.2,75,0,180,0,25359.883458322,34778.0858656196,60137.9693239416,681623.216146871,4.06475991884287
"1637",14,0.7,TRUE,-0.3,0.59,5.2,0.2,76,0,180,0,13326.266175907,29875.9854034951,43202.2515794021,531733.277498988,4.06475991884287
"1638",14,0.7,TRUE,-0.3,0.59,5.2,0.2,77,0.2,180,0,3413.49685220496,21874.9119792448,25288.4088314498,420844.774340184,4.06475991884287
"1639",14,0.7,TRUE,-0.3,0.59,5.2,0.2,78,0.2,180,0,467.28,19705.9560865502,20173.2360865502,415203.956677284,4.06475991884287
"1640",14,0.7,TRUE,-0.3,0.59,5.2,0.2,79,0,180,0,585.28,24571.4737094052,25156.7537094052,547960.484504184,4.06475991884287
"1641",14,0.7,TRUE,-0.3,0.59,5.2,0.2,80,0,180,0,585.28,24823.4888243734,25408.7688243734,730311.977085373,4.06475991884287
"1642",14,0.7,TRUE,-0.3,0.59,5.2,0.2,81,0,180,0,584.1,24632.4451081878,25216.5451081878,832442.439436627,4.06475991884287
"1643",14,0.7,TRUE,-0.3,0.59,5.2,0.2,82,0,180,0,5702.5758977086,27847.6702039925,33550.2461017011,857047.349220251,4.06475991884287
"1644",14,0.7,TRUE,-0.3,0.59,5.2,0.2,83,0,180,0,12082.9439515284,29632.0998083645,41715.0437598929,811123.857016849,4.06475991884287
"1645",14,0.7,TRUE,-0.3,0.59,5.2,0.2,84,0,180,0,29712.3632748704,33770.0254057466,63482.388680617,698701.769497063,4.09727799819362
"1646",14,0.7,TRUE,-0.3,0.59,5.2,0.2,85,0,180,0,38623.698397237,34929.2949346006,73552.9933318376,562635.992135829,4.09727799819362
"1647",14,0.7,TRUE,-0.3,0.59,5.2,0.2,86,0.3,180,0,22414.672349105,23954.3260886392,46368.9984377441,402142.005472154,4.09727799819362
"1648",14,0.7,TRUE,-0.3,0.59,5.2,0.2,87,0.3,180,0,18404.487195381,24539.4173867812,42943.9045821622,301968.008596666,4.09727799819362
"1649",14,0.7,TRUE,-0.3,0.59,5.2,0.2,88,0.3,180,0,9687.42736532382,21080.4953007062,30767.92266603,244306.199432341,4.09727799819362
"1650",14,0.7,TRUE,-0.3,0.59,5.2,0.2,89,0.3,180,0,3025.06505550158,19293.6723656939,22318.7374211955,222854.354100281,4.09727799819362
"1651",14,0.7,TRUE,-0.3,0.59,5.2,0.2,90,0.3,180,0,433.65,17380.6532683373,17814.3032683373,267839.87925789,4.09727799819362
"1652",14,0.7,TRUE,-0.3,0.59,5.2,0.2,91,0.2,180,0,482.856,19814.4363992643,20297.2923992643,445345.272721216,4.09727799819362
"1653",14,0.7,TRUE,-0.3,0.59,5.2,0.2,92,0,180,0,603.57,25022.0767349684,25625.6467349684,655082.687922687,4.09727799819362
"1654",14,0.7,TRUE,-0.3,0.59,5.2,0.2,93,0,180,0,619.5,24829.5046690533,25449.0046690533,761443.39445275,4.09727799819362
"1655",14,0.7,TRUE,-0.3,0.59,5.2,0.2,94,0,180,0,5323.5710225286,28070.4515656245,33394.0225881531,804110.385114643,4.09727799819362
"1656",14,0.7,TRUE,-0.3,0.59,5.2,0.2,95,0,180,0,11514.4003111724,29869.1566068315,41383.5569180039,768896.339938337,4.09727799819362
"1657",14,0.7,TRUE,-0.3,0.59,5.2,0.2,96,0,180,0,27729.0560786488,34040.1856089926,61769.2416876414,662910.22610233,4.13005622217916
"1658",14,0.7,TRUE,-0.3,0.59,5.2,0.2,97,0,180,0,35976.118127955,35208.7292940774,71184.8474220324,525933.742727047,4.13005622217916
"1659",14,0.7,TRUE,-0.3,0.59,5.2,0.2,98,0.3,180,0,20127.9391655219,23313.3413629569,43441.2805284788,380433.047882982,4.13005622217916
"1660",14,0.7,TRUE,-0.3,0.59,5.2,0.2,99,0.3,180,0,16817.3762659143,24735.7327258755,41553.1089917897,290529.486826025,4.13005622217916
"1661",14,0.7,TRUE,-0.3,0.59,5.2,0.2,100,0.3,180,0,8832.80553440712,21249.1392631118,30081.9447975189,206382.268842445,4.13005622217916
"1662",14,0.7,TRUE,-0.3,0.59,5.2,0.2,101,1,22.7495169896295,0,0,13950,30081.9447975189,140687.379247407,4.13005622217916
"1663",14,0.7,TRUE,-0.3,0.59,5.2,0.2,102,1,22.7495169896295,0,0,13500,30081.9447975189,126963.48965237,4.13005622217916
"1664",14,0.7,TRUE,-0.3,0.59,5.2,0.2,103,1,0,0,0,13950,30081.9447975189,172060.600057332,4.13005622217916
"1665",14,0.7,TRUE,-0.3,0.59,5.2,0.2,104,0.3,180,0,384.09,17655.5773441937,18039.6673441937,243356.710462294,4.13005622217916
"1666",14,0.7,TRUE,-0.3,0.59,5.2,0.2,105,0.3,180,0,384.09,17519.698494484,17903.788494484,341560.375773906,4.13005622217916
"1667",14,0.7,TRUE,-0.3,0.59,5.2,0.2,106,0.3,180,0,3656.53121917454,19806.5106247046,23463.0418438792,393139.798784938,4.13005622217916
"1668",14,0.7,TRUE,-0.3,0.59,5.2,0.2,107,0.3,180,0,7702.18508623088,21075.6769017803,28777.8619880112,378333.71509718,4.13005622217916
"1669",14,0.7,TRUE,-0.3,0.59,5.2,0.2,108,0.3,180,0,19450.9797130365,24018.7549657051,43469.7346787416,332035.991121158,4.1630966719566
"1670",14,0.7,TRUE,-0.3,0.59,5.2,0.2,109,0.3,180,0,24830.9187927052,24843.279389901,49674.1981826062,262082.521763674,4.1630966719566
"1671",14,0.7,TRUE,-0.3,0.59,5.2,0.2,110,0.3,180,0,19180.0369684218,23499.8480938606,42679.8850622824,195542.125398462,4.1630966719566
"1672",14,0.7,TRUE,-0.3,0.59,5.2,0.2,111,1,15.8294210955887,0,0,13950,42679.8850622824,138957.355273897,4.1630966719566
"1673",14,0.7,TRUE,-0.3,0.59,5.2,0.2,112,1,15.8294210955887,0,0,13500,42679.8850622824,66806.5851493323,4.1630966719566
"1674",14,0.7,TRUE,-0.3,0.59,5.2,0.2,113,1,15.8294210955887,0,0,13950,42679.8850622824,55978.8150247674,4.1630966719566
"1675",14,0.7,TRUE,-0.3,0.59,5.2,0.2,114,0.3,180,0,0,17659.8560824399,17659.8560824399,232752.044900203,4.1630966719566
"1676",14,0.7,TRUE,-0.3,0.59,5.2,0.2,115,0,180,0,0,25165.9193819776,25165.9193819776,487038.332735323,4.1630966719566
"1677",14,0.7,TRUE,-0.3,0.59,5.2,0.2,116,0,180,0,0,25424.0313756389,25424.0313756389,641783.493971367,4.1630966719566
"1678",14,0.7,TRUE,-0.3,0.59,5.2,0.2,117,0,180,0,0,25228.365832057,25228.365832057,809686.43122009,4.1630966719566
"1679",14,0.7,TRUE,-0.3,0.59,5.2,0.2,118,0,180,0,2381.796614477,28521.3752995747,30903.1719140517,873433.699555976,4.1630966719566
"1680",14,0.7,TRUE,-0.3,0.59,5.2,0.2,119,0,180,0,12145.705120936,30348.9747385636,42494.6798594996,809001.355727872,4.1630966719566
"1681",15,0.7,TRUE,-0.3,0.59,5.2,0.2,0,0,0,0,0,0,0,0,3.875
"1682",15,0.7,TRUE,-0.3,0.59,5.2,0.2,1,0,180,0,31668.6169964,33034.375,64702.9919964,829442,3.875
"1683",15,0.7,TRUE,-0.3,0.59,5.2,0.2,2,0,180,0,24630.95019784,31248,55878.95019784,691556.0160072,3.875
"1684",15,0.7,TRUE,-0.3,0.59,5.2,0.2,3,0,180,0,20257.79679856,33154.5,53412.29679856,559838.11561152,3.875
"1685",15,0.7,TRUE,-0.3,0.59,5.2,0.2,4,0,180,0,10600.60339928,28481.25,39081.85339928,456122.5220144,3.875
"1686",15,0.7,TRUE,-0.3,0.59,5.2,0.2,5,0.2,180,0,2563.89401649552,20853.7,23417.5940164955,427472.81521584,3.875
"1687",15,0.7,TRUE,-0.3,0.59,5.2,0.2,6,0,180,0,407.1,23482.5,23889.6,619259.627182849,3.875
"1688",15,0.7,TRUE,-0.3,0.59,5.2,0.2,7,0,180,0,420.67,23424.375,23845.045,897336.427182849,3.875
"1689",15,0.7,TRUE,-0.3,0.59,5.2,0.2,8,0,180,0,420.67,23664.625,24085.295,921000,3.875
"1690",15,0.7,TRUE,-0.3,0.59,5.2,0.2,9,0,180,0,407.1,23482.5,23889.6,921000,3.875
"1691",15,0.7,TRUE,-0.3,0.59,5.2,0.2,10,0,180,0,4238.4194515348,26547.625,30786.0444515348,921000,3.875
"1692",15,0.7,TRUE,-0.3,0.59,5.2,0.2,11,0,180,0,7704.9331813472,28248.75,35953.6831813472,921000,3.875
"1693",15,0.7,TRUE,-0.3,0.59,5.2,0.2,12,0,180,0,22280.76083902,32193.5,54474.26083902,921000,3.906
"1694",15,0.7,TRUE,-0.3,0.59,5.2,0.2,13,0,180,0,30682.390242685,33298.65,63981.040242685,890963.570239045,3.906
"1695",15,0.7,TRUE,-0.3,0.59,5.2,0.2,14,0,180,0,24076.2875639916,31497.984,55574.2715639916,737585.489753675,3.906
"1696",15,0.7,TRUE,-0.3,0.59,5.2,0.2,15,0,180,0,19791.2704985452,33419.736,53211.0064985452,621225.946625692,3.906
"1697",15,0.7,TRUE,-0.3,0.59,5.2,0.2,16,0,180,0,10368.4724933596,28709.1,39077.5724933596,562460.933628602,3.906
"1698",15,0.7,TRUE,-0.3,0.59,5.2,0.2,17,0,180,0,2627.1349490024,26275.662,28902.7969490024,577954.788641883,3.906
"1699",15,0.7,TRUE,-0.3,0.59,5.2,0.2,18,0,180,0,407.1,23670.36,24077.46,683924.194743878,3.906
"1700",15,0.7,TRUE,-0.3,0.59,5.2,0.2,19,0,180,0,402.38,23611.77,24014.15,807354.274743878,3.906
"1701",15,0.7,TRUE,-0.3,0.59,5.2,0.2,20,0,180,0,402.38,23853.942,24256.322,873285.974743878,3.906
"1702",15,0.7,TRUE,-0.3,0.59,5.2,0.2,21,0,180,0,407.1,23670.36,24077.46,915906.330743878,3.906
"1703",15,0.7,TRUE,-0.3,0.59,5.2,0.2,22,0,180,0,4450.009253967,26760.006,31210.015253967,921000,3.906
"1704",15,0.7,TRUE,-0.3,0.59,5.2,0.2,23,0,180,0,11432.266769202,28474.74,39907.006769202,921000,3.906
"1705",15,0.7,TRUE,-0.3,0.59,5.2,0.2,24,0,180,0,28736.5437844032,32451.048,61187.5917844032,886321.36669754,3.937248
"1706",15,0.7,TRUE,-0.3,0.59,5.2,0.2,25,0,180,0,37382.527000733,33565.0392,70947.566200733,754365.183128733,3.937248
"1707",15,0.7,TRUE,-0.3,0.59,5.2,0.2,26,0,180,0,30093.5538182454,31749.967872,61843.5216902454,597596.050727268,3.937248
"1708",15,0.7,TRUE,-0.3,0.59,5.2,0.2,27,0,180,0,25250.4727944172,33687.093888,58937.5666824172,460686.007346777,3.937248
"1709",15,0.7,TRUE,-0.3,0.59,5.2,0.2,28,0.3,180,0,9291.2163231349,20257.14096,29548.3572831349,348202.873981942,3.937248
"1710",15,0.7,TRUE,-0.3,0.59,5.2,0.2,29,0.3,180,0,2512.73907229604,18540.1071072,21052.846179496,334006.159415673,3.937248
"1711",15,0.7,TRUE,-0.3,0.59,5.2,0.2,30,0,180,0,584.1,23859.72288,24443.82288,458395.467056681,3.937248
"1712",15,0.7,TRUE,-0.3,0.59,5.2,0.2,31,0,180,0,585.28,23800.66416,24385.94416,657781.821296681,3.937248
"1713",15,0.7,TRUE,-0.3,0.59,5.2,0.2,32,0,180,0,585.28,24044.773536,24630.053536,796688.932976681,3.937248
"1714",15,0.7,TRUE,-0.3,0.59,5.2,0.2,33,0,180,0,584.1,23859.72288,24443.82288,895756.825904681,3.937248
"1715",15,0.7,TRUE,-0.3,0.59,5.2,0.2,34,0,180,0,5531.5149628396,26974.086048,32505.6010108396,921000,3.937248
"1716",15,0.7,TRUE,-0.3,0.59,5.2,0.2,35,0,180,0,10435.746764518,28702.53792,39138.284684518,909819.978123002,3.937248
"1717",15,0.7,TRUE,-0.3,0.59,5.2,0.2,36,0,180,0,25609.6240245544,32710.656384,58320.2804085544,843474.408753966,3.968745984
"1718",15,0.7,TRUE,-0.3,0.59,5.2,0.2,37,0,180,0,33224.815744894,33833.5595136,67058.375258494,722729.847936857,3.968745984
"1719",15,0.7,TRUE,-0.3,0.59,5.2,0.2,38,0,180,0,26735.2055090784,33146.966458368,59882.1719674464,566396.097419869,3.968745984
"1720",15,0.7,TRUE,-0.3,0.59,5.2,0.2,39,0.2,180,0,17303.1983240544,27165.2725112832,44468.4708353376,422543.753484976,3.968745984
"1721",15,0.7,TRUE,-0.3,0.59,5.2,0.2,40,0.3,180,0,7928.25868931824,20419.19808768,28347.4567769982,351477.811814301,3.968745984
"1722",15,0.7,TRUE,-0.3,0.59,5.2,0.2,41,0.3,180,0,2813.18950486532,18688.4279640576,21501.6174689229,352031.898260304,3.968745984
"1723",15,0.7,TRUE,-0.3,0.59,5.2,0.2,42,0.3,180,0,322.14,16835.420464128,17157.560464128,404358.663322459,3.968745984
"1724",15,0.7,TRUE,-0.3,0.59,5.2,0.2,43,0,180,0,457.25,23991.06947328,24448.31947328,610575.542394203,3.968745984
"1725",15,0.7,TRUE,-0.3,0.59,5.2,0.2,44,0,180,0,457.25,24237.131724288,24694.381724288,920816.903447643,3.968745984
"1726",15,0.7,TRUE,-0.3,0.59,5.2,0.2,45,0,180,0,460.2,24050.60066304,24510.80066304,921000,3.968745984
"1727",15,0.7,TRUE,-0.3,0.59,5.2,0.2,46,0,180,0,3937.5074943234,27189.878736384,31127.3862307074,921000,3.968745984
"1728",15,0.7,TRUE,-0.3,0.59,5.2,0.2,47,0,180,0,10473.5048044988,28932.15822336,39405.6630278588,921000,3.968745984
"1729",15,0.7,TRUE,-0.3,0.59,5.2,0.2,48,0,180,0,26705.8881789296,32972.341635072,59678.2298140016,921000,4.000495951872
"1730",15,0.7,TRUE,-0.3,0.59,5.2,0.2,49,0,180,0,34657.532806888,34104.2279897088,68761.7607965968,921000,4.000495951872
"1731",15,0.7,TRUE,-0.3,0.59,5.2,0.2,50,0,180,0,27520.5745758916,32259.9993558958,59780.5739317874,845205.458934657,4.000495951872
"1732",15,0.7,TRUE,-0.3,0.59,5.2,0.2,51,0,180,0,22922.8674210368,34228.2433642168,57151.1107852536,720189.311071082,4.000495951872
"1733",15,0.7,TRUE,-0.3,0.59,5.2,0.2,52,0,180,0,12032.1627146612,29403.6452462592,41435.8079609204,633677.089500575,4.000495951872
"1734",15,0.7,TRUE,-0.3,0.59,5.2,0.2,53,0,180,0,4069.1019111824,26911.3362682429,30980.4381794253,611692.473578735,4.000495951872
"1735",15,0.7,TRUE,-0.3,0.59,5.2,0.2,54,0,180,0,513.3,24243.0054683443,24756.3054683443,732781.597219884,4.000495951872
"1736",15,0.7,TRUE,-0.3,0.59,5.2,0.2,55,0,180,0,512.12,24182.9980290662,24695.1180290662,921000,4.000495951872
"1737",15,0.7,TRUE,-0.3,0.59,5.2,0.2,56,0,180,0,512.12,24431.0287780823,24943.1487780823,921000,4.000495951872
"1738",15,0.7,TRUE,-0.3,0.59,5.2,0.2,57,0,180,0,513.3,24243.0054683443,24756.3054683443,921000,4.000495951872
"1739",15,0.7,TRUE,-0.3,0.59,5.2,0.2,58,0,180,0,3858.7411592664,27407.3977662751,31266.1389255415,921000,4.000495951872
"1740",15,0.7,TRUE,-0.3,0.59,5.2,0.2,59,0,180,0,6679.556364732,29163.6154891469,35843.1718538789,921000,4.000495951872
"1741",15,0.7,TRUE,-0.3,0.59,5.2,0.2,60,0,180,0,24846.0648063648,33236.1203681526,58082.1851745174,921000,4.03249991948698
"1742",15,0.7,TRUE,-0.3,0.59,5.2,0.2,61,0,180,0,32855.374549096,34377.0618136265,67232.4363627225,921000,4.03249991948698
"1743",15,0.7,TRUE,-0.3,0.59,5.2,0.2,62,0,180,0,26242.3595241066,32518.079350743,58760.4388748496,921000,4.03249991948698
"1744",15,0.7,TRUE,-0.3,0.59,5.2,0.2,63,0,180,0,21740.7257683556,34502.0693111306,56242.7950794862,886375.09934919,4.03249991948698
"1745",15,0.7,TRUE,-0.3,0.59,5.2,0.2,64,0,180,0,11410.4396960186,29638.8744082293,41049.3141042479,784207.509190218,4.03249991948698
"1746",15,0.7,TRUE,-0.3,0.59,5.2,0.2,65,0,180,0,3494.476940251,27126.6269583889,30621.1038986399,766538.880981722,4.03249991948698
"1747",15,0.7,TRUE,-0.3,0.59,5.2,0.2,66,0,180,0,477.9,24436.9495120911,24914.8495120911,921000,4.03249991948698
"1748",15,0.7,TRUE,-0.3,0.59,5.2,0.2,67,0,180,0,475.54,24376.4620132988,24852.0020132988,921000,4.03249991948698
"1749",15,0.7,TRUE,-0.3,0.59,5.2,0.2,68,0,180,0,475.54,24626.477008307,25102.017008307,921000,4.03249991948698
"1750",15,0.7,TRUE,-0.3,0.59,5.2,0.2,69,0,180,0,477.9,24436.9495120911,24914.8495120911,921000,4.03249991948698
"1751",15,0.7,TRUE,-0.3,0.59,5.2,0.2,70,0,180,0,5017.2260998632,27626.6569484053,32643.8830482685,921000,4.03249991948698
"1752",15,0.7,TRUE,-0.3,0.59,5.2,0.2,71,0,180,0,11697.251310794,29396.9244130601,41094.1757238541,921000,4.03249991948698
"1753",15,0.7,TRUE,-0.3,0.59,5.2,0.2,72,0,180,0,28910.0387174936,33502.0093310978,62412.0480485914,921000,4.06475991884287
"1754",15,0.7,TRUE,-0.3,0.59,5.2,0.2,73,0,180,0,37502.735268472,34652.0783081355,72154.8135766075,921000,4.06475991884287
"1755",15,0.7,TRUE,-0.3,0.59,5.2,0.2,74,0,180,0,30201.8660901272,32778.2239855489,62980.0900756761,811422.396298224,4.06475991884287
"1756",15,0.7,TRUE,-0.3,0.59,5.2,0.2,75,0,180,0,25359.883458322,34778.0858656196,60137.9693239416,681623.216146871,4.06475991884287
"1757",15,0.7,TRUE,-0.3,0.59,5.2,0.2,76,0,180,0,13326.266175907,29875.9854034951,43202.2515794021,531733.277498988,4.06475991884287
"1758",15,0.7,TRUE,-0.3,0.59,5.2,0.2,77,0.2,180,0,3413.49685220496,21874.9119792448,25288.4088314498,420844.774340184,4.06475991884287
"1759",15,0.7,TRUE,-0.3,0.59,5.2,0.2,78,0.2,180,0,467.28,19705.9560865502,20173.2360865502,415203.956677284,4.06475991884287
"1760",15,0.7,TRUE,-0.3,0.59,5.2,0.2,79,0,180,0,585.28,24571.4737094052,25156.7537094052,547960.484504184,4.06475991884287
"1761",15,0.7,TRUE,-0.3,0.59,5.2,0.2,80,0,180,0,585.28,24823.4888243734,25408.7688243734,730311.977085373,4.06475991884287
"1762",15,0.7,TRUE,-0.3,0.59,5.2,0.2,81,0,180,0,584.1,24632.4451081878,25216.5451081878,832442.439436627,4.06475991884287
"1763",15,0.7,TRUE,-0.3,0.59,5.2,0.2,82,0,180,0,5702.5758977086,27847.6702039925,33550.2461017011,857047.349220251,4.06475991884287
"1764",15,0.7,TRUE,-0.3,0.59,5.2,0.2,83,0,180,0,12082.9439515284,29632.0998083645,41715.0437598929,811123.857016849,4.06475991884287
"1765",15,0.7,TRUE,-0.3,0.59,5.2,0.2,84,0,180,0,29712.3632748704,33770.0254057466,63482.388680617,698701.769497063,4.09727799819362
"1766",15,0.7,TRUE,-0.3,0.59,5.2,0.2,85,0,180,0,38623.698397237,34929.2949346006,73552.9933318376,562635.992135829,4.09727799819362
"1767",15,0.7,TRUE,-0.3,0.59,5.2,0.2,86,0.3,180,0,22414.672349105,23954.3260886392,46368.9984377441,402142.005472154,4.09727799819362
"1768",15,0.7,TRUE,-0.3,0.59,5.2,0.2,87,0.3,180,0,18404.487195381,24539.4173867812,42943.9045821622,301968.008596666,4.09727799819362
"1769",15,0.7,TRUE,-0.3,0.59,5.2,0.2,88,0.3,180,0,9687.42736532382,21080.4953007062,30767.92266603,244306.199432341,4.09727799819362
"1770",15,0.7,TRUE,-0.3,0.59,5.2,0.2,89,0.3,180,0,3025.06505550158,19293.6723656939,22318.7374211955,222854.354100281,4.09727799819362
"1771",15,0.7,TRUE,-0.3,0.59,5.2,0.2,90,0.3,180,0,433.65,17380.6532683373,17814.3032683373,267839.87925789,4.09727799819362
"1772",15,0.7,TRUE,-0.3,0.59,5.2,0.2,91,0.2,180,0,482.856,19814.4363992643,20297.2923992643,445345.272721216,4.09727799819362
"1773",15,0.7,TRUE,-0.3,0.59,5.2,0.2,92,0,180,0,603.57,25022.0767349684,25625.6467349684,655082.687922687,4.09727799819362
"1774",15,0.7,TRUE,-0.3,0.59,5.2,0.2,93,0,180,0,619.5,24829.5046690533,25449.0046690533,761443.39445275,4.09727799819362
"1775",15,0.7,TRUE,-0.3,0.59,5.2,0.2,94,0,180,0,5323.5710225286,28070.4515656245,33394.0225881531,804110.385114643,4.09727799819362
"1776",15,0.7,TRUE,-0.3,0.59,5.2,0.2,95,0,180,0,11514.4003111724,29869.1566068315,41383.5569180039,768896.339938337,4.09727799819362
"1777",15,0.7,TRUE,-0.3,0.59,5.2,0.2,96,0,180,0,27729.0560786488,34040.1856089926,61769.2416876414,662910.22610233,4.13005622217916
"1778",15,0.7,TRUE,-0.3,0.59,5.2,0.2,97,0,180,0,35976.118127955,35208.7292940774,71184.8474220324,525933.742727047,4.13005622217916
"1779",15,0.7,TRUE,-0.3,0.59,5.2,0.2,98,0.3,180,0,20127.9391655219,23313.3413629569,43441.2805284788,380433.047882982,4.13005622217916
"1780",15,0.7,TRUE,-0.3,0.59,5.2,0.2,99,0.3,180,0,16817.3762659143,24735.7327258755,41553.1089917897,290529.486826025,4.13005622217916
"1781",15,0.7,TRUE,-0.3,0.59,5.2,0.2,100,0.3,180,0,8832.80553440712,21249.1392631118,30081.9447975189,206382.268842445,4.13005622217916
"1782",15,0.7,TRUE,-0.3,0.59,5.2,0.2,101,1,22.7495169896295,0,0,13950,30081.9447975189,140687.379247407,4.13005622217916
"1783",15,0.7,TRUE,-0.3,0.59,5.2,0.2,102,1,22.7495169896295,0,0,13500,30081.9447975189,126963.48965237,4.13005622217916
"1784",15,0.7,TRUE,-0.3,0.59,5.2,0.2,103,1,148.242400229327,0,0,13950,30081.9447975189,172060.600057332,4.13005622217916
"1785",15,0.7,TRUE,-0.3,0.59,5.2,0.2,104,0.3,180,0,384.09,17655.5773441937,18039.6673441937,243356.710462294,4.13005622217916
"1786",15,0.7,TRUE,-0.3,0.59,5.2,0.2,105,0.3,180,0,384.09,17519.698494484,17903.788494484,341560.375773906,4.13005622217916
"1787",15,0.7,TRUE,-0.3,0.59,5.2,0.2,106,0.3,180,0,3656.53121917454,19806.5106247046,23463.0418438792,393139.798784938,4.13005622217916
"1788",15,0.7,TRUE,-0.3,0.59,5.2,0.2,107,0.3,180,0,7702.18508623088,21075.6769017803,28777.8619880112,378333.71509718,4.13005622217916
"1789",15,0.7,TRUE,-0.3,0.59,5.2,0.2,108,0.3,180,0,19450.9797130365,24018.7549657051,43469.7346787416,332035.991121158,4.1630966719566
"1790",15,0.7,TRUE,-0.3,0.59,5.2,0.2,109,0.3,180,0,24830.9187927052,24843.279389901,49674.1981826062,262082.521763674,4.1630966719566
"1791",15,0.7,TRUE,-0.3,0.59,5.2,0.2,110,0.3,180,0,19180.0369684218,23499.8480938606,42679.8850622824,195542.125398462,4.1630966719566
"1792",15,0.7,TRUE,-0.3,0.59,5.2,0.2,111,1,15.8294210955887,0,0,13950,42679.8850622824,138957.355273897,4.1630966719566
"1793",15,0.7,TRUE,-0.3,0.59,5.2,0.2,112,1,15.8294210955887,0,0,13500,42679.8850622824,66806.5851493323,4.1630966719566
"1794",15,0.7,TRUE,-0.3,0.59,5.2,0.2,113,1,15.8294210955887,0,0,13950,42679.8850622824,55978.8150247674,4.1630966719566
